"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"45",0,0,0,0,0,0,1,1,1,2,3,4,6,8,12,16,23,29,34,36,37
"46",0,0,0,0,0,0,1,1,1,2,3,4,6,9,12,17,24,30,35,37,37
"47",0,0,0,0,0,0,1,1,1,2,3,4,6,9,13,18,24,31,35,37,37
"48",0,0,0,0,0,1,1,1,2,2,3,5,7,10,14,19,25,31,35,37,37
"49",0,0,0,0,0,1,1,1,2,2,4,5,7,10,14,20,26,32,36,37,37
"50",0,0,0,0,0,1,1,1,2,3,4,5,8,11,15,21,27,33,36,37,37
"51",0,0,0,0,0,1,1,1,2,3,4,6,8,11,16,22,28,33,36,37,37
"52",0,0,0,0,1,1,1,1,2,3,4,6,9,12,17,22,29,34,36,37,37
"53",0,0,0,0,1,1,1,2,2,3,5,7,9,13,17,23,29,34,36,37,37
"54",0,0,0,0,1,1,1,2,2,3,5,7,10,13,18,24,30,34,36,37,37
"55",0,0,0,0,1,1,1,2,3,4,5,7,10,14,19,25,31,35,37,37,37
"56",0,0,0,1,1,1,1,2,3,4,6,8,11,15,20,26,31,35,37,37,37
"57",0,0,0,1,1,1,2,2,3,4,6,8,11,15,21,26,32,35,37,37,37
"58",0,0,0,1,1,1,2,2,3,4,6,9,12,16,21,27,32,36,37,37,37
"59",0,0,1,1,1,1,2,2,3,5,7,9,13,17,22,28,33,36,37,37,37
"60",0,0,1,1,1,1,2,3,4,5,7,10,13,18,23,29,33,36,37,37,37
"61",0,0,1,1,1,1,2,3,4,5,7,10,14,18,24,29,34,36,37,37,37
"62",0,0,1,1,1,2,2,3,4,6,8,11,14,19,24,30,34,36,37,37,37
"63",0,1,1,1,1,2,2,3,4,6,8,11,15,20,25,30,34,36,37,37,37
"64",0,1,1,1,1,2,2,3,5,6,9,12,16,21,26,31,35,36,37,37,37
"65",0,1,1,1,1,2,3,4,5,7,9,12,16,21,27,32,35,37,37,37,37
"66",0,1,1,1,1,2,3,4,5,7,10,13,17,22,27,32,35,37,37,37,37
"67",1,1,1,1,2,2,3,4,5,7,10,14,18,23,28,33,35,37,37,37,37
"68",1,1,1,1,2,2,3,4,6,8,11,14,18,23,29,33,36,37,37,37,37
"69",1,1,1,1,2,2,3,5,6,8,11,15,19,24,29,33,36,37,37,37,37
"70",1,1,1,1,2,3,4,5,7,9,12,15,20,25,30,34,36,37,37,37,37
"71",1,1,1,2,2,3,4,5,7,9,12,16,21,26,30,34,36,37,37,37,37
"72",1,1,1,2,2,3,4,5,7,10,13,17,21,26,31,34,36,37,37,37,37
"73",1,1,1,2,2,3,4,6,8,10,13,17,22,27,32,35,36,37,37,37,37
"74",1,1,1,2,3,3,5,6,8,11,14,18,23,28,32,35,37,37,37,37,37
"75",1,1,2,2,3,4,5,6,9,11,15,19,24,28,33,35,37,37,37,37,37
"76",1,1,2,2,3,4,5,7,9,12,15,20,24,29,33,36,37,37,37,37,37
"77",1,1,2,2,3,4,5,7,9,12,16,20,25,30,33,36,37,37,37,37,37
"78",1,1,2,2,3,4,6,8,10,13,17,21,26,30,34,36,37,37,37,37,37
"79",1,2,2,3,4,5,6,8,11,14,17,22,26,31,34,36,37,37,37,37,37
"80",1,2,2,3,4,5,6,9,11,14,18,23,27,31,35,36,37,37,37,37,37
"81",1,2,2,3,4,5,7,9,12,15,19,23,28,32,35,36,37,37,37,37,37
"82",1,2,2,3,4,6,7,10,12,16,20,24,29,32,35,36,37,37,37,37,37
"83",2,2,3,3,5,6,8,10,13,16,21,25,29,33,35,37,37,37,37,37,37
"84",2,2,3,4,5,6,8,11,14,17,21,26,30,33,36,37,37,37,37,37,37
"85",2,2,3,4,5,7,9,11,14,18,22,27,31,34,36,37,37,37,37,37,37
"86",2,3,3,4,6,7,9,12,15,19,23,27,31,34,36,37,37,37,37,37,37
"87",2,3,4,5,6,8,10,13,16,20,24,28,32,35,36,37,37,37,37,37,37
"88",2,3,4,5,6,8,11,13,17,21,25,29,33,35,36,37,37,37,37,37,37
"89",2,3,4,5,7,9,11,14,18,22,26,30,33,35,37,37,37,37,37,37,37
"90",3,3,4,6,7,9,12,15,19,23,27,31,34,36,37,37,37,37,37,37,37
"91",3,4,5,6,8,10,13,16,20,24,28,31,34,36,37,37,37,37,37,37,37
"92",3,4,5,7,9,11,14,17,21,25,29,32,35,36,37,37,37,37,37,37,37
"93",3,4,6,7,9,12,15,18,22,26,30,33,35,36,37,37,37,37,37,37,37
"94",4,5,6,8,10,13,16,19,23,27,31,34,36,37,37,37,37,37,37,37,37
"95",4,5,7,9,11,14,17,21,25,28,32,34,36,37,37,37,37,37,37,37,37
"96",5,6,8,10,12,15,19,22,26,30,33,35,36,37,37,37,37,37,37,37,37
"97",5,7,9,11,14,17,21,24,28,31,34,36,37,37,37,37,37,37,37,37,37
"98",6,8,10,13,16,19,23,27,30,33,35,36,37,37,37,37,37,37,37,37,37
"99",8,10,13,16,19,23,26,30,32,35,36,37,37,37,37,37,37,37,37,37,37
